node_id,avg_hours_per_day,active_span_days,start_epoch,end_epoch
100019206,14.7144,380.41,1194862483,1227729519
100021662,8.5180,327.24,1198424600,1226698176
100037624,12.6915,488.84,1185577663,1227813822
100055671,16.7614,317.22,1200328803,1227736604
100066865,7.5530,451.22,1186855977,1225841479
100101910,16.7418,463.37,1187625223,1227660525
100135148,20.9052,316.28,1200421529,1227748135
100141965,23.9347,301.68,1199911118,1225976167
100178474,22.9447,369.91,1195493606,1227454023
100180261,3.4024,444.53,1187458951,1225865973
100186365,20.9997,467.78,1187435911,1227851715
100200866,21.4045,466.75,1185547748,1225874583
100203236,22.0836,518.87,1182591793,1227422521
100249151,12.9447,328.20,1199411995,1227768096
100273297,10.2059,371.13,1194319503,1226384992
100280711,19.0678,439.95,1189686060,1227697575
100292015,20.6649,322.74,1199841085,1227725395
100309685,6.0396,436.06,1188175120,1225850438
100317715,23.0226,357.73,1194643605,1225551269
100324694,4.9257,438.11,1187948235,1225800726
100327214,23.3408,324.94,1199575139,1227650259
100342055,23.1270,320.23,1200046191,1227714313
100347816,23.7412,407.17,1192484116,1227663738
100355017,22.9817,332.89,1198822545,1227584535
100359203,12.2606,370.23,1195704689,1227692520
100362481,10.5089,368.82,1193831110,1225696883
100447158,9.7539,430.12,1190546312,1227709101
100467060,11.4362,398.74,1193143726,1227595046
100468859,16.9973,442.66,1189021416,1227267399
100470171,1.7796,397.89,1192287252,1226665013
100494716,19.2412,410.07,1191096406,1226526292
100495970,8.9641,422.86,1190153092,1226687845
100523336,10.5154,390.60,1192008079,1225755525
100554356,20.0747,435.71,1189959789,1227605473
100568433,22.4024,450.86,1188742748,1227697322
100568878,2.8507,436.14,1188898059,1226580471
100593880,23.9526,315.25,1200151581,1227389503
100596301,18.7899,304.85,1200244380,1226583327
100601054,3.7220,302.50,1199731772,1225868075
100603934,2.7295,332.61,1198584220,1227321992
100641171,8.6883,440.92,1187691228,1225786369
100646374,5.7486,521.22,1182675760,1227709525
100702446,22.8601,333.42,1198737032,1227544587
100726676,21.0610,350.91,1197404033,1227722962
100729433,6.1681,457.83,1188069628,1227625873
100743784,20.2971,302.71,1199448021,1225602544
100747745,19.8484,407.98,1192475595,1227725424
100782351,18.1681,392.21,1193841447,1227728634
100801788,18.5565,336.95,1198616314,1227728541
100807950,11.2198,305.32,1199393804,1225773458
100814732,1.9246,420.02,1191136063,1227425982
100866358,23.5984,326.54,1199449440,1227662105
100872214,18.1758,548.24,1178476166,1225844312
100904914,17.3393,349.60,1197488089,1227693939
100905210,19.2676,466.63,1187347800,1227664801
100920841,17.8069,387.75,1192442152,1225943941
100921169,19.9253,460.60,1187816877,1227612770
100922808,2.0932,360.05,1195228373,1226336340
100924215,19.2658,474.56,1186423478,1227425175
100952849,22.2493,376.97,1195179691,1227749551
100969437,4.0443,324.44,1197858984,1225890663
100989758,23.6212,547.89,1178414343,1225752421
101000284,22.9347,306.62,1201198883,1227690436
101030867,2.9072,323.00,1197938641,1225845846
101037189,2.8084,419.94,1190556449,1226839498
101038591,3.3586,344.94,1196261623,1226064670
101052865,22.9545,363.76,1196308051,1227736843
101075366,21.9160,359.58,1194541263,1225608610
101108334,18.3523,477.89,1185242191,1226532204
101119195,3.5959,376.40,1195469721,1227990462
101126601,12.9224,333.24,1198512375,1227303907
101134586,11.1005,329.05,1197958397,1226388334
101155964,1.5053,346.56,1196009564,1225952127
101160950,17.1419,444.91,1189237477,1227677347
101162213,4.7523,317.28,1198408025,1225821324
101168264,8.2015,347.47,1197638946,1227659986
101195645,10.0918,394.42,1192424167,1226502095
101197033,21.2001,423.16,1190915652,1227476393
101250742,23.9732,321.15,1197774827,1225522315
101285209,16.9753,327.78,1199413520,1227733586
101338729,10.5421,559.68,1177481648,1225837804
101363370,20.4014,311.74,1200627630,1227561883
101368626,13.1004,459.20,1186673736,1226348467
101422980,7.7380,316.26,1199722688,1227047695
101438884,23.2103,378.06,1194811875,1227475855
101450754,4.8153,451.01,1188778268,1227745414
101471056,21.9267,540.09,1180922589,1227586152
101510153,3.7786,375.10,1195219885,1227628576
101562879,5.3713,306.02,1200911769,1227351715
101563640,16.3817,443.16,1189011061,1227299710
101602051,16.5334,317.15,1200362755,1227764436
101664684,12.5519,347.76,1195907615,1225953915
101677007,23.8836,302.63,1199301649,1225449257
101710462,21.2705,493.82,1182876275,1225542242
101712034,16.8010,300.21,1199952392,1225890173
101727116,3.8652,398.89,1191443595,1225907944
101731060,21.1105,342.05,1196968990,1226522308
101739363,6.8271,394.06,1193431767,1227478503
101793925,17.3597,506.38,1182652717,1226403553
101800848,8.5542,458.28,1188200772,1227796010
101801637,7.8596,332.01,1197122774,1225808317
101803053,17.1726,326.48,1199758939,1227966934
101804800,7.5904,468.36,1185390716,1225857404
101806332,6.4976,326.72,1197646503,1225875331
101825202,4.1909,320.57,1199011073,1226708282
101830963,5.4605,464.68,1185701907,1225850365
101920371,8.9451,352.34,1195759623,1226202000
101952805,20.0795,430.04,1188679813,1225835079
101972440,12.0271,466.46,1187490337,1227792397
101984644,12.1973,348.46,1197604150,1227711504
102011194,21.8939,396.24,1193279198,1227514010
102021416,18.8971,389.61,1194033551,1227695688
102032533,2.9432,339.86,1197005288,1226368810
102037900,1.6397,441.06,1188444339,1226551737
102039096,22.9383,495.61,1184932450,1227753411
102066395,12.1471,493.75,1185169994,1227829691
102068992,7.6351,479.06,1185007714,1226398641
102097091,14.3095,301.06,1199665721,1225677656
102119039,4.4348,413.87,1190132305,1225890457
102134566,23.0185,328.48,1197557536,1225937885
102137015,15.6863,426.96,1189005163,1225894504
102148213,20.8647,331.94,1198751154,1227430713
102167081,18.1090,469.93,1186869801,1227471683
102174172,10.8980,475.18,1190109287,1231164647
102190159,12.7383,307.25,1201310661,1227857229
102198951,10.5331,366.52,1194198092,1225865782
102218702,20.3771,470.85,1189443597,1230125150
102220316,12.8971,412.21,1192109378,1227724362
102225887,20.8967,440.24,1189600963,1227637868
102239422,14.0612,406.70,1192590929,1227730068
102246332,23.2900,472.86,1186612969,1227467780
102271953,22.5615,361.94,1196443686,1227715474
102275614,21.5320,470.36,1185171745,1225810771
102302767,14.8643,316.68,1198286025,1225646798
102330201,19.0094,350.49,1195948698,1226230954
102333933,5.0410,525.99,1182359080,1227804729
102344084,11.9933,372.01,1195568186,1227709974
102346884,15.7384,417.40,1191670261,1227733694
102385973,15.9265,520.09,1182770259,1227706066
102396330,16.4867,463.05,1186592920,1226600140
102398548,6.0047,504.85,1182775371,1226394372
102425421,8.8236,306.24,1199386026,1225845045
102438447,22.4007,552.86,1177882484,1225650014
102453019,3.8781,433.05,1190279285,1227695088
102479525,14.5214,343.73,1198028896,1227726807
102532491,13.3315,401.36,1193011132,1227688220
102555705,20.3784,366.89,1195802290,1227501467
102560427,2.2766,387.06,1192847454,1226289555
102607478,20.2992,488.41,1185519123,1227717887
102633003,17.7960,309.97,1199892782,1226674100
102633185,12.9204,328.70,1197518914,1225918418
102647134,10.2023,453.47,1186544914,1225724984
102648288,6.1268,486.07,1185644345,1227641176
102668729,19.7936,315.45,1200368383,1227623561
102681076,2.4313,393.29,1193744260,1227724200
102689596,19.1980,313.74,1201123475,1228230940
102711518,18.8166,494.20,1184961656,1227660317
102750468,12.9985,474.05,1186678536,1227636738
102755990,15.2730,332.14,1198044758,1226741933
102767977,22.1828,368.99,1195746046,1227627179
102774791,3.2980,327.01,1197600381,1225853896
102790134,5.9519,393.40,1191877226,1225867078
102808852,16.1529,454.01,1188443277,1227669446
102824970,23.9099,382.58,1194677101,1227731731
102838938,11.5653,328.01,1197402678,1225743107
102841624,21.0199,520.08,1182422231,1227357054
102853217,6.6811,485.18,1185874448,1227794359
102855083,20.4167,375.59,1194708489,1227159559
102871719,13.8610,345.08,1197972256,1227787440
102902949,13.6878,301.77,1201803154,1227875707
102904711,4.4258,327.43,1198034688,1226324817
102930158,3.9044,350.18,1197531353,1227787304
102935321,8.7167,391.91,1193851467,1227712779
102942253,23.4941,459.22,1188068050,1227744284
102954839,21.4680,430.87,1188577087,1225804147
102959431,1.1141,303.16,1206544441,1232737295
102965312,3.0962,325.38,1199742803,1227855946
102980755,15.9487,368.80,1194049815,1225913814
103045257,17.5635,324.88,1197500542,1225570219
103072931,20.5175,391.67,1191994903,1225835054
103089727,9.2180,384.10,1194765721,1227952026
103108729,5.2967,423.72,1191013987,1227623240
103120070,8.2772,446.00,1187232467,1225766534
103143839,1.2918,391.88,1193876306,1227734928
103145791,4.9106,307.41,1199724085,1226284273
103156809,22.0959,428.59,1188540382,1225570191
103168187,3.9041,462.91,1189586279,1229581631
103171340,12.1330,419.19,1190637177,1226855006
103190581,20.5783,340.07,1198255089,1227636732
103215672,1.7018,457.78,1187659978,1227212226
103277419,9.5722,361.79,1196320302,1227579203
103279389,9.7434,312.23,1200702317,1227679242
103303019,20.7306,453.17,1188583618,1227737887
103306508,4.6607,441.42,1187783537,1225921971
103352744,3.3474,404.83,1192540131,1227517186
103356059,5.2372,305.77,1199381217,1225800005
103358706,2.6659,329.85,1198250151,1226749324
103360507,3.9623,321.06,1198072184,1225811488
103377132,13.2114,434.93,1188226523,1225804311
103383210,1.0907,312.94,1200681942,1227719552
103423190,9.8756,427.89,1190751292,1227721014
103425458,7.0084,461.75,1186973106,1226867890
103431287,4.3668,306.24,1199269008,1225728566
103477591,21.7802,331.07,1196846492,1225450703
103482786,22.6088,332.57,1196803626,1225537465
103488329,2.6352,337.08,1197561397,1226685307
103525607,21.5710,382.00,1193518391,1226522825
103530736,19.2758,308.80,1199107741,1225787987
103531724,17.9174,362.08,1196309067,1227592882
103581512,10.3869,477.67,1185197432,1226468211
103583016,23.4875,424.81,1189015149,1225718644
103586001,17.4409,508.03,1182823736,1226717896
103587909,9.3367,443.63,1188173218,1226502530
103600474,19.3497,328.00,1197590408,1225929290
103610405,16.7217,479.72,1186256853,1227704715
103631322,2.1554,405.62,1191027650,1226073608
103638028,22.2350,464.10,1187531341,1227629234
103685824,8.9892,322.34,1199843325,1227693912
103687765,5.3619,452.29,1186860258,1225937797
103699568,16.0015,424.93,1189533220,1226247396
103727307,22.5917,374.01,1195002771,1227316933
103728240,13.2243,439.93,1188439641,1226449397
103737360,12.5597,322.76,1199914285,1227800526
103758537,2.4677,363.82,1195251831,1226685689
103806927,20.3569,377.22,1193188612,1225780643
103818024,23.6502,443.77,1187265997,1225607718
103858431,2.2571,301.89,1201664232,1227747150
103858604,2.2455,314.02,1199736236,1226867979
103858825,1.0589,451.01,1188752616,1227720148
103865960,2.7186,370.21,1193837869,1225823814
103879170,6.0026,404.72,1192428361,1227396245
103888321,23.4362,372.10,1195435926,1227585053
103902878,17.3374,373.66,1195165052,1227449044
103904980,2.0668,342.89,1197467996,1227093354
103905275,19.5789,449.98,1187019568,1225897894
103914482,2.3539,313.07,1199439662,1226488723
103922745,22.7359,470.35,1185699746,1226338224
103930307,7.1772,471.22,1185216884,1225930264
103937304,19.8919,465.70,1186501573,1226737869
103948452,2.4039,363.54,1195287860,1226697913
103963979,22.6299,443.46,1189305523,1227620787
103969649,22.5054,301.63,1201637420,1227698258
103991234,17.0514,471.70,1185240987,1225996216
103993326,9.2498,301.69,1201666086,1227731953
104005679,4.3278,448.18,1188965870,1227688303
104030696,17.0550,453.03,1187198375,1226340106
104056714,7.6102,328.01,1197530069,1225870370
104060876,23.3167,396.79,1191641508,1225923889
104064137,22.1375,339.97,1198265838,1227639444
104070245,19.9357,410.13,1192278973,1227713812
104094970,22.3788,412.14,1190237849,1225847063
104100770,4.1116,323.18,1198413128,1226335547
104118232,3.5218,473.61,1186807103,1227726716
104132249,22.2220,458.33,1188057660,1227657119
104144118,22.4074,312.12,1199295685,1226263247
104156510,18.6279,329.21,1199302908,1227746847
104169135,8.2534,324.89,1197921101,1225991633
104225027,10.2767,362.91,1196367923,1227723475
104241262,22.8919,472.21,1186866447,1227665366
104255593,7.2157,306.92,1200235547,1226753289
104290570,13.8875,323.05,1199772582,1227683730
104296903,1.8845,393.92,1191858391,1225892823
104340714,9.2338,325.48,1197451718,1225573007
104368609,19.1397,442.47,1189327704,1227557493
104371840,22.0001,411.82,1189954464,1225536007
104385222,21.4640,512.18,1183237044,1227489662
104389660,14.9096,345.84,1196714657,1226595179
104422171,22.5873,434.10,1188657473,1226163707
104432569,22.8091,313.95,1200585564,1227710793
104490297,22.7300,452.86,1186887305,1226014610
104496021,3.2279,386.88,1194357014,1227783277
104496766,23.4597,426.07,1190477018,1227289730
104522835,13.3180,341.85,1198275087,1227810745
104532594,23.1313,404.27,1192658061,1227587310
104544864,15.2032,468.72,1187002289,1227500021
104567748,6.3950,483.53,1185923146,1227700529
104579354,11.8785,367.09,1196066600,1227782987
104581521,4.7103,427.74,1188704399,1225661058
104587850,4.1487,486.00,1185307956,1227298600
104605183,23.7417,551.99,1179680028,1227372212
104605311,3.5503,472.91,1186783265,1227642606
104632604,5.1335,404.01,1192789061,1227695378
104645834,2.5503,306.80,1199330387,1225838038
104671314,23.0190,463.10,1187731243,1227743148
104677386,2.7027,381.00,1193440253,1226358248
104679721,23.8458,405.03,1190763504,1225758155
104698672,23.1796,441.19,1189617713,1227736216
104733154,14.8350,345.59,1197510283,1227369322
104797724,17.2391,458.74,1186198821,1225833705
104807344,22.5890,345.54,1195586237,1225440495
104847535,1.4210,374.10,1195686070,1228008640
104849661,6.7695,489.28,1185442462,1227716655
104867248,1.2469,359.06,1196749069,1227771893
104872147,21.8444,337.08,1196733737,1225857722
104902644,21.1690,303.23,1199551315,1225750232
104911634,20.4723,423.85,1189203119,1225823589
104915607,11.3934,360.10,1194727110,1225839792
104928960,6.7888,362.34,1194457675,1225763635
104947617,10.1581,376.42,1193630985,1226153488
104973987,4.9887,502.12,1182460890,1225843637
104981282,14.1736,330.07,1198865542,1227383698
104992799,8.3366,323.80,1199764318,1227740996
105003351,21.3126,377.20,1195780777,1228371250
105039456,5.8774,499.22,1184589631,1227721876
105042999,8.4960,461.90,1187142958,1227050929
105065171,12.1795,449.18,1188872277,1227681034
105079952,20.9507,385.84,1194298225,1227634428
105088561,3.1403,334.97,1197449450,1226391127
105090415,4.9673,306.35,1201497392,1227965794
105094107,14.2747,331.98,1196900102,1225583103
105096209,23.8839,345.04,1197646156,1227457357
105152202,18.4888,418.80,1189645839,1225830587
105191498,22.6028,423.71,1191021306,1227630035
105198808,13.2799,464.12,1187347487,1227447559
105202861,2.1998,366.14,1194389211,1226023574
105208698,19.4776,514.98,1182798887,1227293154
105225862,6.8148,419.39,1190819714,1227055428
105233533,22.7861,419.07,1191461021,1227668820
105235549,23.7781,432.15,1190189076,1227526651
105256579,20.7283,343.05,1196794423,1226433922
105293174,8.2752,404.34,1192803608,1227738891
105318920,22.8845,467.45,1185468391,1225856065
105319412,8.7101,480.42,1185474868,1226983067
105319740,15.1128,447.29,1188836373,1227482381
105325843,22.2565,502.78,1183932159,1227372001
105328328,1.6547,331.78,1198430171,1227095540
105336648,13.9990,323.57,1199718727,1227674849
105344711,14.7040,357.97,1196749069,1227677800
105396386,23.9793,411.61,1190943398,1226506159
105451790,14.9581,305.05,1199416641,1225773231
105485887,3.0739,405.78,1192661223,1227720301
105489242,18.7896,335.19,1196767611,1225728329
105493279,6.5288,466.63,1185572635,1225889616
105494400,9.6655,328.59,1197470139,1225860331
105505945,6.3559,448.66,1187107372,1225871903
105516394,6.0578,408.62,1191479106,1226784248
105521272,6.8381,318.14,1198357184,1225844585
105550152,10.0393,461.97,1187520437,1227434707
105573682,4.7982,348.22,1196412315,1226498485
105574177,22.4026,477.84,1186743493,1228028695
105576685,9.0329,360.11,1196369293,1227483005
105594784,14.8473,419.31,1194892558,1231120555
105607716,22.2112,346.18,1197867917,1227778022
105613705,19.9496,411.10,1192110917,1227630033
105615047,10.5283,399.60,1193153660,1227679165
105630592,21.9560,418.96,1191320408,1227518708
105639852,21.5207,300.78,1199974730,1225961872
105652599,5.6166,470.06,1186305514,1226919105
105653786,14.9028,487.39,1183717681,1225828268
105665915,10.5246,447.53,1187209878,1225876836
105676404,24.0000,305.02,1201266403,1227620312
105703358,1.2280,451.99,1187380645,1226432986
105793525,21.1818,398.87,1193168602,1227630687
105811263,1.7432,488.00,1185200336,1227363283
105812505,7.7859,492.37,1185141594,1227682331
105834931,20.8926,394.95,1192848225,1226972269
105840129,23.5366,501.80,1182824748,1226180373
105899074,23.4180,394.28,1193260848,1227326817
105987113,18.8947,325.85,1198374330,1226528150
106010980,17.5102,422.27,1189354776,1225838552
106031348,10.4495,437.62,1189917072,1227727275
106068338,22.9736,399.10,1191337723,1225820019
106093302,11.8250,387.67,1194008893,1227503957
106093871,12.5034,328.41,1198357392,1226731986
106185917,14.2690,393.32,1193727019,1227710247
106225922,15.0806,309.38,1200996277,1227726370
106228825,2.6922,352.99,1197587891,1228085936
106240292,11.2199,371.10,1193775897,1225839291
106276461,13.8607,394.54,1193610502,1227698348
106320945,13.4242,451.87,1188552025,1227593406
106388324,3.4675,324.46,1197847125,1225880116
106398407,2.3398,368.86,1195903604,1227773427
106406562,20.9247,517.22,1182632815,1227320724
106412029,18.0755,346.70,1197769265,1227723925
106430681,21.7559,520.00,1182815636,1227743428
106441659,10.3554,488.88,1185474951,1227714220
106454300,16.6673,407.07,1190582818,1225753240
106495606,20.7948,517.64,1182771078,1227495390
106500311,7.8624,485.71,1185174346,1227139829
106513384,1.0524,413.12,1191074899,1226768680
106513820,15.9637,421.65,1190595689,1227025836
106530522,13.5233,483.02,1184167225,1225900532
106534017,20.4299,534.16,1181480306,1227631703
106563909,11.5295,463.48,1187630803,1227675143
106571441,13.4713,439.12,1187917999,1225858392
106576607,13.1766,406.33,1192612621,1227719194
106581752,23.1458,384.08,1194441562,1227626421
106586608,23.8306,429.20,1188725340,1225808354
106612618,18.1256,411.66,1192169451,1227737101
106617515,8.9709,315.09,1201091073,1228314487
106623426,3.0512,332.87,1198971221,1227731476
106638087,4.5549,370.42,1193835817,1225840178
106645239,21.0865,412.25,1190767484,1226386040
106670093,23.6651,311.43,1198761307,1225668936
106679016,23.1835,406.20,1190481058,1225576604
106724164,5.6086,356.05,1196954892,1227717653
106744013,12.4851,419.02,1191273671,1227476765
106795916,9.4251,427.59,1190256082,1227200171
106798743,1.6108,334.12,1197930849,1226799221
106824846,16.3889,318.92,1198285381,1225839980
106826172,20.2336,403.15,1190945203,1225776935
106834678,23.8812,344.75,1197709441,1227495973
106836484,19.0254,523.06,1182368021,1227560170
106860229,1.1185,416.95,1189862483,1225887314
106867362,6.5701,319.05,1200145170,1227711306
106880994,23.5839,452.72,1188516018,1227631424
106882666,23.4383,396.58,1193457054,1227721352
106882938,9.2770,470.73,1185317187,1225987849
106883081,15.5645,301.07,1199808760,1225821377
106894043,4.0077,410.05,1193292512,1228720423
106912297,20.4475,350.16,1197337526,1227591446
106932117,14.2074,301.20,1199671430,1225695273
106963975,21.6922,304.91,1199515265,1225859411
106979962,21.6370,442.03,1189541270,1227733047
106997854,15.9828,502.43,1183202989,1226612562
107000922,20.4741,322.02,1197952626,1225774808
107003622,21.7888,473.22,1186586674,1227473233
107010989,19.6405,331.97,1198984550,1227666775
107030583,13.6601,331.20,1197986141,1226602088
107063635,16.6519,488.10,1185360713,1227532178
107078650,20.1230,533.04,1181599982,1227654244
107093760,14.3308,500.46,1182613849,1225853748
107097690,10.5422,448.14,1188905897,1227624806
107102594,18.8283,515.48,1187019486,1231556603
107131205,21.1536,367.09,1195865983,1227582866
107173420,5.4133,361.06,1197914193,1229109731
107206042,7.7773,359.47,1196787092,1227844901
107246821,8.2403,372.49,1195552900,1227735797
107248292,21.9218,339.23,1198384162,1227693993
107274559,15.9437,331.79,1197484697,1226151188
107277142,22.6592,481.50,1186112819,1227714831
107286081,13.8294,410.93,1191296188,1226800206
107290448,5.4442,507.63,1182553090,1226412396
107292230,2.4582,433.07,1188950992,1226367929
107331374,1.1715,358.23,1196094704,1227045741
107332864,22.9861,331.58,1199151841,1227799959
107369523,19.6781,416.55,1189857971,1225847585
107370065,18.5687,400.63,1193149259,1227763462
107376448,3.7424,394.45,1193247826,1227328036
107407234,21.0195,517.03,1182827453,1227498698
107412514,5.4272,471.81,1184964962,1225729528
107422580,16.5815,487.01,1185647843,1227725296
107429391,19.6036,322.61,1198552531,1226425868
107429657,22.6402,517.94,1185502994,1230252677
107430637,23.3131,415.94,1190439368,1226376261
107435102,1.3132,422.20,1189404556,1225883030
107478021,20.0937,449.03,1188937029,1227732892
107486199,4.2373,328.21,1197998026,1226354993
107492682,23.8720,441.80,1189443404,1227615142
107496360,4.9631,467.15,1185475397,1225837357
107505640,16.2225,331.34,1198896293,1227524154
107530337,22.4067,368.30,1195725336,1227546798
107550221,19.6860,522.93,1182567584,1227748627
107553005,4.5820,332.70,1198958379,1227703984
107555271,23.4374,389.38,1194044401,1227686715
107557444,10.7542,453.29,1188565966,1227730567
107595306,1.9468,415.47,1190540003,1226436254
107639013,1.1151,325.06,1198069236,1226154705
107683688,14.7771,319.99,1198114568,1225761513
107694972,16.4918,442.10,1187864915,1226062273
107747272,23.0219,300.17,1201734821,1227669555
107761562,5.0767,387.06,1194237230,1227679563
107763754,21.9531,434.97,1190119971,1227701214
107773350,17.2850,302.60,1199672136,1225817059
107801527,15.2521,389.51,1194066993,1227720340
107809226,22.8579,442.51,1189463563,1227696282
107812790,11.7261,308.21,1199854819,1226483845
107813424,21.8078,335.54,1197532313,1226522836
107847483,16.9215,416.94,1189823392,1225847251
107851200,5.0293,410.36,1192211415,1227666346
107860080,23.2905,524.11,1182439735,1227722842
107915357,3.9176,306.69,1201186976,1227684715
107918334,22.5720,478.53,1186316918,1227661480
107960568,11.8290,406.52,1192560397,1227683503
107966742,11.2348,489.48,1185344894,1227636380
107970821,5.7316,348.46,1196823050,1226930369
107975877,22.9129,324.30,1199547635,1227567228
108041359,23.0695,512.98,1183401951,1227723444
108041768,16.9607,432.13,1190378210,1227714437
108059673,3.0745,429.58,1188759512,1225875420
108081782,23.4019,504.31,1182783369,1226356063
108099418,11.3514,344.07,1197941000,1227668407
108110737,1.3166,303.84,1202394587,1228646769
108144547,21.9223,451.72,1189308881,1228337228
108148346,5.3274,319.95,1199007053,1226650610
108157962,23.9988,330.03,1199141642,1227655883
108159081,20.1709,426.64,1190763644,1227624965
108163212,18.9173,411.51,1190686736,1226241318
108197795,16.9817,389.08,1194034367,1227650745
108198516,21.8850,374.24,1193481263,1225815322
108241344,22.3316,369.87,1196085740,1228042462
108241437,17.7322,461.78,1187815869,1227713324
108260994,16.3081,512.49,1183331639,1227610343
108290196,19.2082,338.71,1198251023,1227515696
108314254,3.1403,432.24,1190364641,1227710073
108325768,21.6856,347.67,1198196585,1228234892
108335501,3.8711,442.29,1189592172,1227805724
108347102,1.8843,371.53,1194141700,1226242279
108359581,5.9911,388.37,1192880278,1226435638
108384631,20.2127,434.92,1189908746,1227486074
108394407,1.9966,358.95,1196749069,1227762670
108397642,20.2603,345.17,1197290511,1227113382
108402068,14.1892,336.13,1196806635,1225847845
108426903,21.6266,421.10,1191318701,1227702039
108431174,2.6501,391.34,1194947539,1228759665
108432462,23.6850,494.04,1184938668,1227623843
108448869,13.4179,321.93,1199907240,1227722172
108454361,23.9395,365.28,1196188535,1227748646
108496134,23.3781,315.11,1200478035,1227703444
108522712,11.2428,448.62,1187810468,1226571495
108533905,23.7774,371.86,1195183987,1227312266
108571812,5.1067,493.67,1183991889,1226645231
108608299,14.3763,495.87,1182970024,1225813428
108622691,6.8806,363.02,1194629408,1225994280
108657825,21.2893,394.43,1193579204,1227658117
108706938,7.0776,482.26,1185003663,1226671312
108718473,14.0551,380.28,1193061257,1225917408
108720347,5.5219,330.38,1199482146,1228026550
108792185,21.7509,348.25,1195717893,1225806962
108795784,20.1893,465.03,1187189982,1227368988
108816630,3.4389,429.46,1190567827,1227673469
108826519,21.6949,321.03,1199975800,1227712886
108837675,4.2648,335.83,1198715898,1227731951
108861473,5.1264,392.09,1194411959,1228288459
108866628,14.0449,505.13,1182807353,1226450368
108913339,2.9562,371.13,1195620996,1227686348
108923994,20.4783,318.84,1198318383,1225866338
108940509,23.6194,499.01,1184443880,1227558342
108941905,1.3303,389.03,1192355044,1225966988
108962967,12.5549,534.92,1181524433,1227741303
108972695,22.3466,345.40,1197471439,1227314308
108994526,14.6974,309.04,1200956109,1227656927
109004467,10.6995,374.45,1193990521,1226343102
109008310,15.1051,475.91,1186395955,1227514233
109048311,3.4592,445.00,1187126416,1225574189
109065252,19.0637,416.79,1190483094,1226493330
109104664,5.0813,328.87,1198504525,1226918954
109108268,5.8389,316.10,1200458141,1227769271
109152567,1.0059,328.91,1197487373,1225904786
109164540,21.2778,454.43,1186537642,1225800627
109173802,23.2324,434.81,1189920692,1227488433
109178123,16.6860,381.69,1197578521,1230556305
109182157,5.9192,414.81,1190041591,1225881407
109208473,16.2267,324.31,1197815969,1225836004
109225344,19.8250,341.34,1198198779,1227690326
109240953,10.1152,500.32,1182611008,1225838578
109269798,19.0896,485.04,1186179304,1228086991
109309475,7.6618,322.98,1199809282,1227714338
109328532,4.9340,337.07,1198608094,1227731252
109339164,2.9310,473.73,1187030510,1227960899
109345266,3.0424,444.44,1189031254,1227431118
109347266,22.9885,474.77,1186700053,1227720112
109380093,20.6288,471.95,1185791762,1226568589
109389412,6.9198,409.92,1190456503,1225873503
109395327,8.5211,432.10,1190325363,1227658406
109403627,16.6724,345.42,1195928359,1225772346
109440774,15.4609,321.53,1199662314,1227442459
109443400,23.4889,370.58,1195703758,1227721719
109487025,23.9948,330.03,1199045299,1227559703
109492752,7.4092,433.36,1188296845,1225738834
109499135,13.1912,407.37,1192521759,1227718782
109542659,7.6105,302.46,1200177058,1226309695
109549010,16.0212,330.97,1199129773,1227725984
109555992,22.9940,356.14,1196541536,1227311800
109559934,9.8491,347.39,1197662245,1227676562
109563790,23.6822,389.86,1193900317,1227583829
109594521,6.3591,380.06,1193068032,1225905131
109596513,20.9124,427.01,1189121941,1226015795
109606175,15.5292,361.96,1194728762,1226001806
109612140,10.7809,441.27,1188689476,1226815412
109621574,14.4951,359.32,1197641288,1228686646
109646550,9.2974,460.22,1187769527,1227532556
109658891,15.9967,437.99,1188007083,1225848992
109659461,9.5578,456.31,1186437610,1225862791
109660928,10.2484,474.79,1186689312,1227711377
109690529,13.3178,429.98,1193244612,1230395010
109715726,4.8304,317.98,1199219973,1226693748
109725303,1.2248,362.53,1195571683,1226894524
109784938,2.7643,314.08,1198613045,1225749379
109811281,9.6108,416.66,1191691655,1227691359
109829536,9.9007,325.70,1198421948,1226562338
109829621,21.7319,306.99,1201186208,1227710432
109844996,11.1361,412.95,1192044401,1227723471
109847777,4.4839,351.46,1195592657,1225958653
109912771,2.3793,372.07,1194493662,1226640615
109972739,17.7973,371.24,1195409575,1227484998
109973993,9.6788,314.92,1200495747,1227704710
109978295,22.8663,320.98,1198560829,1226293202
109984368,21.3694,481.55,1186089049,1227695204
110003650,21.3495,316.34,1200152364,1227483826
110015771,11.1771,334.55,1197846082,1226751348
110019298,6.9667,420.43,1191103634,1227428978
110040027,3.0103,517.01,1182384721,1227054387
110040209,6.4608,491.14,1185216260,1227651173
110050125,11.9451,328.33,1199347327,1227715124
110081409,2.7290,358.81,1196749069,1227750586
110092275,20.6628,348.67,1197574195,1227699603
110093169,9.1744,418.07,1190598764,1226720131
110101814,2.8356,375.66,1194377082,1226833755
110128653,5.0487,477.17,1186784640,1228012360
110163158,23.2957,385.55,1194086352,1227398218
110188843,3.5949,404.87,1190913297,1225894166
110218208,6.7846,463.05,1187765241,1227772912
110259424,23.9933,436.02,1187811924,1225484146
110265012,21.3766,409.27,1192363467,1227724538
110282184,23.4282,372.66,1195456158,1227653608
110311010,21.6686,471.11,1185851239,1226555518
